time,pos_x,pos_y,vel_x,vel_y
5356.000000,6037105.608860,2746113.820907,-3298.925113,6786.907304
5357.000000,6033798.435604,2752896.976358,-3307.173255,6783.155450
5358.000000,6030483.017988,2759676.370351,-3315.417616,6779.393993
5359.000000,6027159.359804,2766451.993286,-3323.658184,6775.622935
5360.000000,6023827.464853,2773223.835564,-3331.894951,6771.842279
5361.000000,6020487.336949,2779991.887591,-3340.127905,6768.052027
5362.000000,6017138.979913,2786756.139772,-3348.357036,6764.252182
5363.000000,6013782.397579,2793516.582519,-3356.582334,6760.442747
5364.000000,6010417.593789,2800273.206243,-3364.803790,6756.623724
5365.000000,6007044.572397,2807026.001359,-3373.021392,6752.795116
5366.000000,6003663.337267,2813774.958285,-3381.235130,6748.956926
5367.000000,6000273.892272,2820520.067441,-3389.444995,6745.109157
5368.000000,5996876.241295,2827261.319252,-3397.650977,6741.251810
5369.000000,5993470.388231,2833998.704141,-3405.853064,6737.384890
5370.000000,5990056.336984,2840732.212539,-3414.051247,6733.508398
5371.000000,5986634.091469,2847461.834876,-3422.245515,6729.622337
5372.000000,5983203.655610,2854187.561586,-3430.435859,6725.726710
5373.000000,5979765.033342,2860909.383107,-3438.622268,6721.821520
5374.000000,5976318.228610,2867627.289877,-3446.804732,6717.906770
5375.000000,5972863.245369,2874341.272339,-3454.983240,6713.982462
5376.000000,5969400.087586,2881051.320938,-3463.157784,6710.048599
5377.000000,5965928.759235,2887757.426121,-3471.328351,6706.105183
5378.000000,5962449.264303,2894459.578340,-3479.494932,6702.152219
5379.000000,5958961.606785,2901157.768047,-3487.657517,6698.189707
5380.000000,5955465.790689,2907851.985699,-3495.816096,6694.217652
5381.000000,5951961.820030,2914542.221755,-3503.970659,6690.236056
5382.000000,5948449.698836,2921228.466677,-3512.121194,6686.244921
5383.000000,5944929.431144,2927910.710928,-3520.267693,6682.244252
5384.000000,5941401.021000,2934588.944977,-3528.410144,6678.234049
5385.000000,5937864.472462,2941263.159295,-3536.548538,6674.214317
5386.000000,5934319.789599,2947933.344353,-3544.682864,6670.185058
5387.000000,5930766.976487,2954599.490628,-3552.813112,6666.146275
5388.000000,5927206.037216,2961261.588599,-3560.939272,6662.097971
5389.000000,5923636.975882,2967919.628748,-3569.061333,6658.040149
5390.000000,5920059.796596,2974573.601560,-3577.179286,6653.972811
5391.000000,5916474.503476,2981223.497521,-3585.293120,6649.895961
5392.000000,5912881.100651,2987869.307122,-3593.402825,6645.809601
5393.000000,5909279.592259,2994511.020857,-3601.508391,6641.713735
5394.000000,5905669.982452,3001148.629221,-3609.609807,6637.608365
5395.000000,5902052.275388,3007782.122715,-3617.707064,6633.493494
5396.000000,5898426.475238,3014411.491840,-3625.800150,6629.369125
5397.000000,5894792.586181,3021036.727101,-3633.889057,6625.235261
5398.000000,5891150.612409,3027657.819006,-3641.973772,6621.091905
5399.000000,5887500.558122,3034274.758066,-3650.054287,6616.939060
5400.000000,5883842.427530,3040887.534795,-3658.130591,6612.776729
5401.000000,5880176.224856,3047496.139711,-3666.202674,6608.604915
5402.000000,5876501.954330,3054100.563332,-3674.270526,6604.423621
5403.000000,5872819.620194,3060700.796182,-3682.334136,6600.232850
5404.000000,5869129.226701,3067296.828787,-3690.393494,6596.032605
5405.000000,5865430.778112,3073888.651675,-3698.448589,6591.822888
5406.000000,5861724.278699,3080476.255379,-3706.499412,6587.603704
5407.000000,5858009.732746,3087059.630433,-3714.545953,6583.375054
5408.000000,5854287.144545,3093638.767376,-3722.588201,6579.136943
5409.000000,5850556.518400,3100213.656749,-3730.626145,6574.889373
5410.000000,5846817.858623,3106784.289095,-3738.659776,6570.632346
5411.000000,5843071.169540,3113350.654962,-3746.689084,6566.365867
5412.000000,5839316.455482,3119912.744900,-3754.714057,6562.089938
5413.000000,5835553.720795,3126470.549463,-3762.734687,6557.804563
5414.000000,5831782.969834,3133024.059206,-3770.750962,6553.509744
5415.000000,5828004.206962,3139573.264691,-3778.762872,6549.205484
5416.000000,5824217.436554,3146118.156478,-3786.770407,6544.891787
5417.000000,5820422.662997,3152658.725134,-3794.773557,6540.568656
5418.000000,5816619.890685,3159194.961227,-3802.772312,6536.236094
5419.000000,5812809.124024,3165726.855331,-3810.766661,6531.894104
5420.000000,5808990.367430,3172254.398019,-3818.756594,6527.542688
5421.000000,5805163.625329,3178777.579871,-3826.742101,6523.181852
5422.000000,5801328.902159,3185296.391467,-3834.723171,6518.811596
5423.000000,5797486.202365,3191810.823393,-3842.699794,6514.431926
5424.000000,5793635.530404,3198320.866236,-3850.671960,6510.042843
5425.000000,5789776.890745,3204826.510588,-3858.639660,6505.644351
5426.000000,5785910.287864,3211327.747041,-3866.602881,6501.236454
5427.000000,5782035.726249,3217824.566195,-3874.561615,6496.819154
5428.000000,5778153.210399,3224316.958649,-3882.515850,6492.392454
5429.000000,5774262.744822,3230804.915008,-3890.465577,6487.956359
5430.000000,5770364.334036,3237288.425878,-3898.410786,6483.510870
5431.000000,5766457.982571,3243767.481870,-3906.351465,6479.055992
5432.000000,5762543.694966,3250242.073598,-3914.287605,6474.591728
5433.000000,5758621.475770,3256712.191678,-3922.219196,6470.118080
5434.000000,5754691.329543,3263177.826730,-3930.146227,6465.635052
5435.000000,5750753.260855,3269638.969378,-3938.068688,6461.142648
5436.000000,5746807.274286,3276095.610249,-3945.986569,6456.640871
5437.000000,5742853.374428,3282547.739973,-3953.899859,6452.129724
5438.000000,5738891.565880,3288995.349182,-3961.808548,6447.609209
5439.000000,5734921.853254,3295438.428514,-3969.712626,6443.079332
5440.000000,5730944.241172,3301876.968609,-3977.612082,6438.540094
5441.000000,5726958.734265,3308310.960109,-3985.506907,6433.991500
5442.000000,5722965.337176,3314740.393661,-3993.397090,6429.433553
5443.000000,5718964.054555,3321165.259916,-4001.282620,6424.866255
5444.000000,5714954.891068,3327585.549527,-4009.163488,6420.289611
5445.000000,5710937.851385,3334001.253150,-4017.039683,6415.703623
5446.000000,5706912.940190,3340412.361445,-4024.911195,6411.108295
5447.000000,5702880.162178,3346818.865077,-4032.778013,6406.503631
5448.000000,5698839.522050,3353220.754711,-4040.640127,6401.889634
5449.000000,5694791.024523,3359618.021018,-4048.497528,6397.266307
5450.000000,5690734.674319,3366010.654672,-4056.350204,6392.633654
5451.000000,5686670.476174,3372398.646350,-4064.198145,6387.991678
5452.000000,5682598.434832,3378781.986732,-4072.041342,6383.340382
5453.000000,5678518.555049,3385160.666503,-4079.879783,6378.679771
5454.000000,5674430.841590,3391534.676349,-4087.713459,6374.009847
5455.000000,5670335.299232,3397904.006963,-4095.542358,6369.330613
5456.000000,5666231.932760,3404268.649037,-4103.366472,6364.642075
5457.000000,5662120.746970,3410628.593271,-4111.185789,6359.944234
5458.000000,5658001.746670,3416983.830365,-4119.000300,6355.237094
5459.000000,5653874.936677,3423334.351024,-4126.809993,6350.520659
5460.000000,5649740.321817,3429680.145956,-4134.614860,6345.794933
5461.000000,5645597.906929,3436021.205875,-4142.414888,6341.059918
5462.000000,5641447.696861,3442357.521493,-4150.210069,6336.315619
5463.000000,5637289.696470,3448689.083532,-4158.000391,6331.562039
5464.000000,5633123.910625,3455015.882713,-4165.785844,6326.799181
5465.000000,5628950.344206,3461337.909762,-4173.566419,6322.027049
5466.000000,5624769.002102,3467655.155409,-4181.342105,6317.245647
5467.000000,5620579.889211,3473967.610387,-4189.112891,6312.454978
5468.000000,5616383.010444,3480275.265433,-4196.878767,6307.655046
5469.000000,5612178.370721,3486578.111287,-4204.639723,6302.845854
5470.000000,5607965.974973,3492876.138694,-4212.395748,6298.027406
5471.000000,5603745.828139,3499169.338399,-4220.146833,6293.199706
5472.000000,5599517.935172,3505457.701156,-4227.892967,6288.362757
5473.000000,5595282.301033,3511741.217718,-4235.634139,6283.516562
5474.000000,5591038.930693,3518019.878845,-4243.370340,6278.661127
5475.000000,5586787.829135,3524293.675298,-4251.101558,6273.796453
5476.000000,5582529.001350,3530562.597842,-4258.827785,6268.922545
5477.000000,5578262.452342,3536826.637249,-4266.549008,6264.039406
5478.000000,5573988.187124,3543085.784289,-4274.265219,6259.147041
5479.000000,5569706.210718,3549340.029741,-4281.976406,6254.245452
5480.000000,5565416.528159,3555589.364385,-4289.682559,6249.334644
5481.000000,5561119.144490,3561833.779005,-4297.383669,6244.414620
5482.000000,5556814.064767,3568073.264388,-4305.079724,6239.485384
5483.000000,5552501.294052,3574307.811327,-4312.770714,6234.546939
5484.000000,5548180.837422,3580537.410617,-4320.456630,6229.599290
5485.000000,5543852.699962,3586762.053058,-4328.137460,6224.642440
5486.000000,5539516.886768,3592981.729451,-4335.813195,6219.676393
5487.000000,5535173.402944,3599196.430603,-4343.483823,6214.701153
5488.000000,5530822.253609,3605406.147326,-4351.149336,6209.716722
5489.000000,5526463.443887,3611610.870432,-4358.809721,6204.723107
5490.000000,5522096.978917,3617810.590741,-4366.464970,6199.720309
5491.000000,5517722.863846,3624005.299074,-4374.115072,6194.708333
5492.000000,5513341.103830,3630194.986256,-4381.760015,6189.687182
5493.000000,5508951.704039,3636379.643117,-4389.399791,6184.656861
5494.000000,5504554.669650,3642559.260490,-4397.034389,6179.617373
5495.000000,5500150.005852,3648733.829212,-4404.663798,6174.568722
5496.000000,5495737.717844,3654903.340125,-4412.288008,6169.510913
5497.000000,5491317.810836,3661067.784072,-4419.907008,6164.443948
5498.000000,5486890.290047,3667227.151904,-4427.520789,6159.367831
5499.000000,5482455.160707,3673381.434471,-4435.129340,6154.282567
5500.000000,5478012.428056,3679530.622631,-4442.732651,6149.188160
5501.000000,5473562.097346,3685674.707244,-4450.330711,6144.084613
5502.000000,5469104.173836,3691813.679175,-4457.923509,6138.971930
5503.000000,5464638.662799,3697947.529291,-4465.511037,6133.850116
5504.000000,5460165.569517,3704076.248464,-4473.093282,6128.719173
5505.000000,5455684.899281,3710199.827571,-4480.670236,6123.579107
5506.000000,5451196.657394,3716318.257491,-4488.241887,6118.429920
5507.000000,5446700.849168,3722431.529109,-4495.808226,6113.271618
5508.000000,5442197.479927,3728539.633312,-4503.369241,6108.104203
5509.000000,5437686.555005,3734642.560993,-4510.924923,6102.927681
5510.000000,5433168.079744,3740740.303047,-4518.475260,6097.742054
5511.000000,5428642.059500,3746832.850373,-4526.020244,6092.547327
5512.000000,5424108.499637,3752920.193877,-4533.559863,6087.343504
5513.000000,5419567.405529,3759002.324466,-4541.094108,6082.130589
5514.000000,5415018.782563,3765079.233051,-4548.622967,6076.908585
5515.000000,5410462.636133,3771150.910549,-4556.146430,6071.677498
5516.000000,5405898.971645,3777217.347880,-4563.664487,6066.437331
5517.000000,5401327.794517,3783278.535968,-4571.177128,6061.188088
5518.000000,5396749.110174,3789334.465740,-4578.684343,6055.929773
5519.000000,5392162.924054,3795385.128130,-4586.186120,6050.662390
5520.000000,5387569.241604,3801430.514074,-4593.682450,6045.385943
5521.000000,5382968.068281,3807470.614511,-4601.173322,6040.100437
5522.000000,5378359.409555,3813505.420386,-4608.658726,6034.805876
5523.000000,5373743.270903,3819534.922649,-4616.138652,6029.502263
5524.000000,5369119.657815,3825559.112252,-4623.613089,6024.189603
5525.000000,5364488.575789,3831577.980151,-4631.082026,6018.867899
5526.000000,5359850.030335,3837591.517308,-4638.545454,6013.537157
5527.000000,5355204.026973,3843599.714688,-4646.003362,6008.197380
5528.000000,5350550.571234,3849602.563261,-4653.455739,6002.848572
5529.000000,5345889.668658,3855600.053999,-4660.902576,5997.490738
5530.000000,5341221.324796,3861592.177881,-4668.343862,5992.123882
5531.000000,5336545.545209,3867578.925888,-4675.779586,5986.748007
5532.000000,5331862.335470,3873560.289008,-4683.209739,5981.363119
5533.000000,5327171.701161,3879536.258229,-4690.634309,5975.969221
5534.000000,5322473.647874,3885506.824547,-4698.053287,5970.566318
5535.000000,5317768.181212,3891471.978960,-4705.466662,5965.154414
5536.000000,5313055.306788,3897431.712473,-4712.874424,5959.733512
5537.000000,5308335.030226,3903386.016091,-4720.276562,5954.303618
5538.000000,5303607.357161,3909334.880826,-4727.673066,5948.864736
5539.000000,5298872.293235,3915278.297696,-4735.063925,5943.416869
5540.000000,5294129.844105,3921216.257719,-4742.449130,5937.960023
5541.000000,5289380.015436,3927148.751920,-4749.828669,5932.494201
5542.000000,5284622.812902,3933075.771328,-4757.202534,5927.019408
5543.000000,5279858.242191,3938997.306976,-4764.570712,5921.535648
5544.000000,5275086.308997,3944913.349901,-4771.933193,5916.042926
5545.000000,5270307.019029,3950823.891146,-4779.289968,5910.541245
5546.000000,5265520.378002,3956728.921757,-4786.641026,5905.030611
5547.000000,5260726.391645,3962628.432783,-4793.986357,5899.511027
5548.000000,5255925.065696,3968522.415281,-4801.325950,5893.982497
5549.000000,5251116.405901,3974410.860309,-4808.659794,5888.445028
5550.000000,5246300.418021,3980293.758930,-4815.987880,5882.898621
5551.000000,5241477.107824,3986171.102213,-4823.310197,5877.343283
5552.000000,5236646.481089,3992042.881231,-4830.626735,5871.779018
5553.000000,5231808.543606,3997909.087060,-4837.937483,5866.205829
5554.000000,5226963.301176,4003769.710782,-4845.242430,5860.623722
5555.000000,5222110.759608,4009624.743482,-4852.541568,5855.032700
5556.000000,5217250.924724,4015474.176251,-4859.834884,5849.432769
5557.000000,5212383.802355,4021318.000184,-4867.122369,5843.823932
5558.000000,5207509.398343,4027156.206379,-4874.404012,5838.206195
5559.000000,5202627.718540,4032988.785940,-4881.679803,5832.579561
5560.000000,5197738.768808,4038815.729976,-4888.949732,5826.944036
5561.000000,5192842.555020,4044637.029599,-4896.213788,5821.299623
5562.000000,5187939.083059,4050452.675926,-4903.471961,5815.646328
5563.000000,5183028.358819,4056262.660080,-4910.724240,5809.984154
5564.000000,5178110.388205,4062066.973186,-4917.970615,5804.313106
5565.000000,5173185.177130,4067865.606376,-4925.211075,5798.633189
5566.000000,5168252.731519,4073658.550784,-4932.445611,5792.944408
5567.000000,5163313.057307,4079445.797551,-4939.674211,5787.246767
5568.000000,5158366.160441,4085227.337821,-4946.896866,5781.540270
5569.000000,5153412.046876,4091003.162743,-4954.113565,5775.824922
5570.000000,5148450.722578,4096773.263472,-4961.324298,5770.100729
5571.000000,5143482.193525,4102537.631165,-4968.529053,5764.367693
5572.000000,5138506.465703,4108296.256986,-4975.727822,5758.625821
5573.000000,5133523.545110,4114049.132102,-4982.920593,5752.875116
5574.000000,5128533.437754,4119796.247685,-4990.107356,5747.115583
5575.000000,5123536.149654,4125537.594913,-4997.288100,5741.347228
5576.000000,5118531.686838,4131273.164967,-5004.462816,5735.570054
5577.000000,5113520.055346,4137002.949033,-5011.631493,5729.784066
5578.000000,5108501.261226,4142726.938303,-5018.794120,5723.989270
5579.000000,5103475.310539,4148445.123972,-5025.950687,5718.185669
5580.000000,5098442.209356,4154157.497240,-5033.101183,5712.373268
5581.000000,5093401.963757,4159864.049312,-5040.245599,5706.552073
5582.000000,5088354.579833,4165564.771399,-5047.383924,5700.722087
5583.000000,5083300.063687,4171259.654715,-5054.516147,5694.883316
5584.000000,5078238.421429,4176948.690480,-5061.642258,5689.035764
5585.000000,5073169.659183,4182631.869917,-5068.762246,5683.179437
5586.000000,5068093.783081,4188309.184255,-5075.876102,5677.314338
5587.000000,5063010.799266,4193980.624729,-5082.983815,5671.440474
5588.000000,5057920.713892,4199646.182576,-5090.085374,5665.557847
5589.000000,5052823.533123,4205305.849040,-5097.180769,5659.666464
5590.000000,5047719.263134,4210959.615369,-5104.269989,5653.766329
5591.000000,5042607.910109,4216607.472817,-5111.353025,5647.857447
5592.000000,5037489.480244,4222249.412640,-5118.429865,5641.939823
5593.000000,5032363.979743,4227885.426101,-5125.500500,5636.013462
5594.000000,5027231.414824,4233515.504469,-5132.564919,5630.078368
5595.000000,5022091.791713,4239139.639015,-5139.623111,5624.134546
5596.000000,5016945.116646,4244757.821017,-5146.675067,5618.182002
5597.000000,5011791.395871,4250370.041756,-5153.720775,5612.220740
5598.000000,5006630.635646,4255976.292521,-5160.760225,5606.250765
5599.000000,5001462.842238,4261576.564603,-5167.793408,5600.272082
5600.000000,4996288.021927,4267170.849298,-5174.820312,5594.284696
5601.000000,4991106.181000,4272759.137910,-5181.840926,5588.288612
5602.000000,4985917.325758,4278341.421744,-5188.855242,5582.283834
5603.000000,4980721.462510,4283917.692113,-5195.863248,5576.270369
5604.000000,4975518.597577,4289487.940333,-5202.864934,5570.248220
5605.000000,4970308.737288,4295052.157726,-5209.860289,5564.217393
5606.000000,4965091.887985,4300610.335619,-5216.849303,5558.177893
5607.000000,4959868.056020,4306162.465344,-5223.831966,5552.129725
5608.000000,4954637.247753,4311708.538237,-5230.808267,5546.072893
5609.000000,4949399.469558,4317248.545641,-5237.778195,5540.007403
5610.000000,4944154.727816,4322782.478901,-5244.741741,5533.933261
5611.000000,4938903.028922,4328310.329371,-5251.698894,5527.850470
5612.000000,4933644.379278,4333832.088407,-5258.649644,5521.759036
5613.000000,4928378.785298,4339347.747371,-5265.593980,5515.658964
5614.000000,4923106.253407,4344857.297630,-5272.531891,5509.550259
5615.000000,4917826.790039,4350360.730557,-5279.463368,5503.432927
5616.000000,4912540.401639,4355858.037529,-5286.388400,5497.306972
5617.000000,4907247.094663,4361349.209929,-5293.306976,5491.172399
5618.000000,4901946.875578,4366834.239143,-5300.219086,5485.029215
5619.000000,4896639.750858,4372313.116566,-5307.124720,5478.877422
5620.000000,4891325.726991,4377785.833594,-5314.023867,5472.717028
5621.000000,4886004.810475,4383252.381631,-5320.916517,5466.548037
5622.000000,4880677.007816,4388712.752086,-5327.802659,5460.370454
5623.000000,4875342.325533,4394166.936371,-5334.682283,5454.184285
5624.000000,4870000.770154,4399614.925905,-5341.555379,5447.989534
5625.000000,4864652.348219,4405056.712113,-5348.421936,5441.786208
5626.000000,4859297.066276,4410492.286423,-5355.281943,5435.574310
5627.000000,4853934.930885,4415921.640270,-5362.135391,5429.353847
5628.000000,4848565.948616,4421344.765093,-5368.982269,5423.124823
5629.000000,4843190.126050,4426761.652337,-5375.822566,5416.887244
5630.000000,4837807.469778,4432172.293452,-5382.656272,5410.641115
5631.000000,4832417.986400,4437576.679894,-5389.483377,5404.386442
5632.000000,4827021.682530,4442974.803124,-5396.303870,5398.123229
5633.000000,4821618.564788,4448366.654607,-5403.117741,5391.851483
5634.000000,4816208.639809,4453752.225814,-5409.924980,5385.571207
5635.000000,4810791.914234,4459131.508223,-5416.725575,5379.282409
5636.000000,4805368.394717,4464504.493315,-5423.519517,5372.985092
5637.000000,4799938.087922,4469871.172578,-5430.306795,5366.679263
5638.000000,4794501.000523,4475231.537504,-5437.087399,5360.364926
5639.000000,4789057.139206,4480585.579592,-5443.861318,5354.042088
5640.000000,4783606.510664,4485933.290344,-5450.628541,5347.710753
5641.000000,4778149.121605,4491274.661270,-5457.389060,5341.370926
5642.000000,4772684.978743,4496609.683885,-5464.142862,5335.022614
5643.000000,4767214.088805,4501938.349707,-5470.889938,5328.665822
5644.000000,4761736.458528,4507260.650262,-5477.630277,5322.300555
5645.000000,4756252.094659,4512576.577080,-5484.363869,5315.926818
5646.000000,4750761.003955,4517886.121698,-5491.090703,5309.544618
5647.000000,4745263.193186,4523189.275657,-5497.810769,5303.153959
5648.000000,4739758.669129,4528486.030503,-5504.524057,5296.754847
5649.000000,4734247.438573,4533776.377790,-5511.230556,5290.347287
5650.000000,4728729.508317,4539060.309076,-5517.930255,5283.931285
5651.000000,4723204.885172,4544337.815923,-5524.623145,5277.506847
5652.000000,4717673.575957,4549608.889901,-5531.309215,5271.073978
5653.000000,4712135.587503,4554873.522584,-5537.988454,5264.632683
5654.000000,4706590.926651,4560131.705553,-5544.660852,5258.182969
5655.000000,4701039.600253,4565383.430393,-5551.326399,5251.724840
5656.000000,4695481.615169,4570628.688696,-5557.985083,5245.258303
5657.000000,4689916.978273,4575867.472058,-5564.636896,5238.783362
5658.000000,4684345.696447,4581099.772081,-5571.281826,5232.300023
5659.000000,4678767.776585,4586325.580374,-5577.919863,5225.808293
5660.000000,4673183.225589,4591544.888551,-5584.550996,5219.308176
5661.000000,4667592.050373,4596757.688230,-5591.175215,5212.799679
5662.000000,4661994.257863,4601963.971037,-5597.792510,5206.282807
5663.000000,4656389.854992,4607163.728601,-5604.402871,5199.757565
5664.000000,4650778.848706,4612356.952561,-5611.006286,5193.223959
5665.000000,4645161.245961,4617543.634556,-5617.602745,5186.681996
5666.000000,4639537.053722,4622723.766236,-5624.192239,5180.131680
5667.000000,4633906.278965,4627897.339253,-5630.774756,5173.573017
5668.000000,4628268.928679,4633064.345266,-5637.350286,5167.006013
5669.000000,4622625.009859,4638224.775941,-5643.918820,5160.430675
5670.000000,4616974.529515,4643378.622947,-5650.480345,5153.847006
5671.000000,4611317.494662,4648525.877961,-5657.034852,5147.255014
5672.000000,4605653.912331,4653666.532666,-5663.582331,5140.654704
5673.000000,4599983.789560,4658800.578748,-5670.122771,5134.046082
5674.000000,4594307.133399,4663928.007902,-5676.656161,5127.429154
5675.000000,4588623.950907,4669048.811827,-5683.182492,5120.803925
5676.000000,4582934.249154,4674162.982228,-5689.701753,5114.170401
5677.000000,4577238.035221,4679270.510816,-5696.213933,5107.528588
5678.000000,4571535.316199,4684371.389308,-5702.719022,5100.878492
5679.000000,4565826.099189,4689465.609428,-5709.217010,5094.220119
5680.000000,4560110.391304,4694553.162903,-5715.707886,5087.553475
5681.000000,4554388.199664,4699634.041468,-5722.191639,5080.878565
5682.000000,4548659.531404,4704708.236863,-5728.668260,5074.195395
5683.000000,4542924.393666,4709775.740835,-5735.137738,5067.503972
5684.000000,4537182.793603,4714836.545137,-5741.600063,5060.804301
5685.000000,4531434.738380,4719890.641525,-5748.055223,5054.096388
5686.000000,4525680.235170,4724938.021764,-5754.503210,5047.380239
5687.000000,4519919.291159,4729978.677624,-5760.944011,5040.655860
5688.000000,4514151.913541,4735012.600882,-5767.377618,5033.923257
5689.000000,4508378.109522,4740039.783318,-5773.804019,5027.182437
5690.000000,4502597.886318,4745060.216722,-5780.223204,5020.433403
5691.000000,4496811.251155,4750073.892886,-5786.635163,5013.676164
5692.000000,4491018.211271,4755080.803612,-5793.039885,5006.910725
5693.000000,4485218.773911,4760080.940704,-5799.437360,5000.137092
5694.000000,4479412.946334,4765074.295974,-5805.827577,4993.355271
5695.000000,4473600.735808,4770060.861242,-5812.210526,4986.565268
5696.000000,4467782.149610,4775040.628331,-5818.586197,4979.767089
5697.000000,4461957.195031,4780013.589071,-5824.954580,4972.960740
5698.000000,4456125.879368,4784979.735298,-5831.315663,4966.146227
5699.000000,4450288.209932,4789939.058855,-5837.669436,4959.323557
5700.000000,4444444.194042,4794891.551591,-5844.015890,4952.492735
5701.000000,4438593.839030,4799837.205359,-5850.355013,4945.653768
5702.000000,4432737.152235,4804776.012021,-5856.686795,4938.806662
5703.000000,4426874.141009,4809707.963443,-5863.011226,4931.951422
5704.000000,4421004.812713,4814633.051499,-5869.328295,4925.088056
5705.000000,4415129.174720,4819551.268068,-5875.637993,4918.216569
5706.000000,4409247.234412,4824462.605035,-5881.940308,4911.336967
5707.000000,4403358.999182,4829367.054292,-5888.235230,4904.449257
5708.000000,4397464.476433,4834264.607736,-5894.522749,4897.553444
5709.000000,4391563.673578,4839155.257272,-5900.802855,4890.649536
5710.000000,4385656.598041,4844038.994810,-5907.075536,4883.737538
5711.000000,4379743.257258,4848915.812266,-5913.340783,4876.817456
5712.000000,4373823.658672,4853785.701564,-5919.598586,4869.889298
5713.000000,4367897.809739,4858648.654632,-5925.848933,4862.953068
5714.000000,4361965.717925,4863504.663406,-5932.091814,4856.008774
5715.000000,4356027.390705,4868353.719827,-5938.327220,4849.056421
5716.000000,4350082.835566,4873195.815843,-5944.555139,4842.096016
5717.000000,4344132.060004,4878030.943409,-5950.775562,4835.127566
5718.000000,4338175.071527,4882859.094485,-5956.988477,4828.151076
5719.000000,4332211.877653,4887680.261039,-5963.193875,4821.166553
5720.000000,4326242.485908,4892494.435043,-5969.391744,4814.174004
5721.000000,4320266.903833,4897301.608477,-5975.582076,4807.173434
5722.000000,4314285.138974,4902101.773327,-5981.764858,4800.164851
5723.000000,4308297.198892,4906894.921587,-5987.940082,4793.148260
5724.000000,4302303.091156,4911681.045254,-5994.107736,4786.123667
5725.000000,4296302.823345,4916460.136335,-6000.267810,4779.091081
5726.000000,4290296.403051,4921232.186840,-6006.420294,4772.050506
5727.000000,4284283.837873,4925997.188789,-6012.565178,4765.001949
5728.000000,4278265.135423,4930755.134206,-6018.702450,4757.945417
5729.000000,4272240.303322,4935506.015122,-6024.832101,4750.880916
5730.000000,4266209.349202,4940249.823575,-6030.954120,4743.808453
5731.000000,4260172.280705,4944986.551608,-6037.068497,4736.728034
5732.000000,4254129.105483,4949716.191274,-6043.175221,4729.639666
5733.000000,4248079.831201,4954438.734629,-6049.274283,4722.543355
5734.000000,4242024.465530,4959154.173736,-6055.365671,4715.439108
5735.000000,4235963.016155,4963862.500667,-6061.449375,4708.326931
5736.000000,4229895.490769,4968563.707498,-6067.525386,4701.206831
5737.000000,4223821.897078,4973257.786312,-6073.593691,4694.078814
5738.000000,4217742.242795,4977944.729201,-6079.654283,4686.942888
5739.000000,4211656.535647,4982624.528259,-6085.707148,4679.799059
5740.000000,4205564.783368,4987297.175592,-6091.752279,4672.647332
5741.000000,4199466.993705,4991962.663308,-6097.789663,4665.487716
5742.000000,4193363.174414,4996620.983524,-6103.819291,4658.320217
5743.000000,4187253.333262,5001272.128364,-6109.841152,4651.144840
5744.000000,4181137.478025,5005916.089958,-6115.855237,4643.961594
5745.000000,4175015.616491,5010552.860442,-6121.861534,4636.770484
5746.000000,4168887.756458,5015182.431960,-6127.860033,4629.571518
5747.000000,4162753.905734,5019804.796661,-6133.850724,4622.364701
5748.000000,4156614.072138,5024419.946703,-6139.833596,4615.150042
5749.000000,4150468.263498,5029027.874249,-6145.808640,4607.927546
5750.000000,4144316.487654,5033628.571470,-6151.775844,4600.697220
5751.000000,4138158.752455,5038222.030541,-6157.735199,4593.459072
5752.000000,4131995.065761,5042808.243648,-6163.686694,4586.213107
5753.000000,4125825.435442,5047387.202981,-6169.630319,4578.959333
5754.000000,4119649.869379,5051958.900737,-6175.566063,4571.697756
5755.000000,4113468.375464,5056523.329120,-6181.493915,4564.428384
5756.000000,4107280.961597,5061080.480343,-6187.413867,4557.151222
5757.000000,4101087.635690,5065630.346622,-6193.325907,4549.866279
5758.000000,4094888.405666,5070172.920182,-6199.230024,4542.573560
5759.000000,4088683.279456,5074708.193255,-6205.126210,4535.273073
5760.000000,4082472.265004,5079236.158081,-6211.014452,4527.964825
5761.000000,4076255.370262,5083756.806903,-6216.894742,4520.648822
5762.000000,4070032.603195,5088270.131975,-6222.767068,4513.325072
5763.000000,4063803.971775,5092776.125556,-6228.631420,4505.993581
5764.000000,4057569.483987,5097274.779911,-6234.487788,4498.654356
5765.000000,4051329.147826,5101766.087316,-6240.336161,4491.307404
5766.000000,4045082.971296,5106250.040048,-6246.176530,4483.952733
5767.000000,4038830.962412,5110726.630397,-6252.008884,4476.590349
5768.000000,4032573.129201,5115195.850655,-6257.833212,4469.220258
5769.000000,4026309.479697,5119657.693125,-6263.649504,4461.842469
5770.000000,4020040.021947,5124112.150113,-6269.457750,4454.456989
5771.000000,4013764.764008,5128559.213936,-6275.257939,4447.063823
5772.000000,4007483.713946,5132998.876916,-6281.050062,4439.662980
5773.000000,4001196.879839,5137431.131382,-6286.834107,4432.254466
5774.000000,3994904.269774,5141855.969671,-6292.610065,4424.838288
5775.000000,3988605.891849,5146273.384125,-6298.377925,4417.414454
5776.000000,3982301.754171,5150683.367096,-6304.137677,4409.982971
5777.000000,3975991.864861,5155085.910942,-6309.889311,4402.543845
5778.000000,3969676.232045,5159481.008026,-6315.632816,4395.097085
